id_conso,id_magasin,id_produit,date_conso,montant_ca,montant_vente,montant_marge_brute,type_conso
1018,43,2,11/2025,42.4,41.0,1.28,O
1019,43,2,10/2025,330.9,44.0,0.0,O
1020,43,2,09/2025,215.2,50.0,0.11,O
1021,43,2,08/2025,,,,R
1022,43,2,04/2025,,,,R
1023,43,2,12/2025,,,,R
1024,43,2,02/2025,,,,R
1025,43,2,01/2025,,,,R
1026,43,2,07/2025,,,,R
1027,43,2,06/2025,,,,R
1028,43,2,05/2025,,,,R
1029,43,2,03/2025,,,,R
1030,43,2,11/2025,,,,R
1031,43,2,10/2025,,,,R
1032,43,2,09/2025,,,,R
1033,44,2,08/2025,27.0,37.0,1.08,O
1034,44,2,04/2025,0.7,25.0,0.0,O
1035,44,2,12/2025,130.9,23.0,0.42,O
1036,44,2,02/2025,220.9,50.0,1.4,O
1037,44,2,01/2025,4.3,1.0,-0.91,O
1038,44,2,07/2025,387.9,49.0,-0.66,O
1039,44,2,06/2025,83.6,19.0,0.67,O
1040,44,2,05/2025,439.3,48.0,0.95,O
1041,44,2,03/2025,7.7,2.0,0.71,O
1042,44,2,11/2025,3.2,50.0,1.0,O
1043,44,2,10/2025,309.1,33.0,3.88,O
1044,44,2,09/2025,327.4,42.0,1.5,O
1045,44,2,08/2025,,,,R
1046,44,2,04/2025,,,,R
1047,44,2,12/2025,,,,R
1048,44,2,02/2025,,,,R
1049,44,2,01/2025,,,,R
1050,44,2,07/2025,,,,R
1051,44,2,06/2025,,,,R
1052,44,2,05/2025,,,,R
1053,44,2,03/2025,,,,R
1054,44,2,11/2025,,,,R
1055,44,2,10/2025,,,,R
1056,44,2,09/2025,,,,R
1057,45,2,08/2025,24.2,26.0,0.0,O
1058,45,2,04/2025,21.7,46.0,2.92,O
1059,45,2,12/2025,283.6,40.0,0.0,O
1060,45,2,02/2025,350.2,43.0,4.62,O
1061,45,2,01/2025,127.7,20.0,2.51,O
1062,45,2,07/2025,7.9,4.0,2.12,O
1063,45,2,06/2025,226.7,45.0,2.22,O
1064,45,2,05/2025,237.6,32.0,-0.78,O
1065,45,2,03/2025,108.6,28.0,0.08,O
1066,45,2,11/2025,8.0,1.0,0.0,O
1067,45,2,10/2025,215.1,25.0,0.21,O
1068,45,2,09/2025,96.7,29.0,0.85,O
1069,45,2,08/2025,,,,R
1070,45,2,04/2025,,,,R
1071,45,2,12/2025,,,,R
1072,45,2,02/2025,,,,R
1073,45,2,01/2025,,,,R
1074,45,2,07/2025,,,,R
1075,45,2,06/2025,,,,R
1076,45,2,05/2025,,,,R
1077,45,2,03/2025,,,,R
1078,45,2,11/2025,,,,R
1079,45,2,10/2025,,,,R
1080,45,2,09/2025,,,,R
1081,46,2,08/2025,148.8,15.0,0.0,O
1082,46,2,04/2025,9.7,49.0,0.83,O
1083,46,2,12/2025,48.4,11.0,0.0,O
1084,46,2,02/2025,102.8,25.0,1.93,O
1085,46,2,01/2025,225.5,44.0,-0.31,O
1086,46,2,07/2025,27.2,8.0,0.0,O
1087,46,2,06/2025,136.0,21.0,3.62,O
1088,46,2,05/2025,59.6,49.0,0.62,O
1089,46,2,03/2025,181.3,30.0,0.95,O
1090,46,2,11/2025,35.0,6.0,0.0,O
1091,46,2,10/2025,335.4,40.0,0.0,O
1092,46,2,09/2025,64.2,8.0,0.73,O
1093,46,2,08/2025,,,,R
1094,46,2,04/2025,,,,R
1095,46,2,12/2025,,,,R
1096,46,2,02/2025,,,,R
1097,46,2,01/2025,,,,R
1098,46,2,07/2025,,,,R
1099,46,2,06/2025,,,,R
1100,46,2,05/2025,,,,R
1101,46,2,03/2025,,,,R
1102,46,2,11/2025,,,,R
1103,46,2,10/2025,,,,R
1104,46,2,09/2025,,,,R
1105,47,2,08/2025,13.3,5.0,0.0,O
1106,47,2,04/2025,202.5,50.0,1.15,O
1107,47,2,12/2025,141.4,19.0,2.56,O
1108,47,2,02/2025,0.7,19.0,0.0,O
1109,47,2,01/2025,147.9,16.0,1.2,O
1110,47,2,07/2025,356.1,41.0,3.47,O
1111,47,2,06/2025,40.3,36.0,1.95,O
1112,47,2,05/2025,7.2,6.0,-0.44,O
1113,47,2,03/2025,89.6,12.0,0.0,O
1114,47,2,11/2025,268.9,34.0,0.62,O
1115,47,2,10/2025,272.9,44.0,0.11,O
1116,47,2,09/2025,252.8,44.0,0.77,O
1117,47,2,08/2025,,,,R
1118,47,2,04/2025,,,,R
1119,47,2,12/2025,,,,R
1120,47,2,02/2025,,,,R
1121,47,2,01/2025,,,,R
1122,47,2,07/2025,,,,R
1123,47,2,06/2025,,,,R
1124,47,2,05/2025,,,,R
1125,47,2,03/2025,,,,R
1126,47,2,11/2025,,,,R
1127,47,2,10/2025,,,,R
1128,47,2,09/2025,,,,R
1129,48,2,08/2025,123.8,21.0,-0.95,O
1130,48,2,04/2025,234.5,40.0,-0.51,O
1131,48,2,12/2025,128.6,18.0,0.0,O
1132,48,2,02/2025,73.6,50.0,1.66,O
1133,48,2,01/2025,181.4,35.0,2.87,O
1134,48,2,07/2025,16.8,7.0,0.55,O
1135,48,2,06/2025,259.2,33.0,0.4,O
1136,48,2,05/2025,8.0,15.0,-0.24,O
1137,48,2,03/2025,95.0,24.0,0.0,O
1138,48,2,11/2025,47.7,9.0,-1.02,O
1139,48,2,10/2025,122.5,30.0,-0.7,O
1140,48,2,09/2025,143.4,28.0,-1.85,O
1141,48,2,08/2025,,,,R
1142,48,2,04/2025,,,,R
1143,48,2,12/2025,,,,R
1144,48,2,02/2025,,,,R
1145,48,2,01/2025,,,,R
1146,48,2,07/2025,,,,R
1147,48,2,06/2025,,,,R
1148,48,2,05/2025,,,,R
1149,48,2,03/2025,,,,R
1150,48,2,11/2025,,,,R
1151,48,2,10/2025,,,,R
1152,48,2,09/2025,,,,R
1,1,3,08/2025,186.5,32.0,1.36,O
2,1,3,04/2025,62.9,13.0,1.21,O
3,1,3,12/2025,324.4,46.0,0.0,O
4,1,3,02/2025,191.6,23.0,1.19,O
5,1,3,01/2025,364.4,53.0,-0.5,O
6,1,3,07/2025,149.3,36.0,3.37,O
7,1,3,06/2025,51.9,7.0,-0.66,O
8,1,3,05/2025,13.6,26.0,2.99,O
9,1,3,03/2025,93.1,34.0,0.45,O
10,1,3,11/2025,6.6,5.0,1.54,O
11,1,3,10/2025,39.0,28.0,0.01,O
12,1,3,09/2025,100.5,18.0,0.39,O
13,1,3,08/2025,,,,R
14,1,3,04/2025,,,,R
15,1,3,12/2025,,,,R
16,1,3,02/2025,,,,R
17,1,3,01/2025,,,,R
18,1,3,07/2025,,,,R
19,1,3,06/2025,,,,R
20,1,3,05/2025,,,,R
21,1,3,03/2025,,,,R
22,1,3,11/2025,,,,R
23,1,3,10/2025,,,,R
24,1,3,09/2025,,,,R
25,2,3,08/2025,15.3,9.0,0.0,O
26,2,3,04/2025,117.2,32.0,2.56,O
27,2,3,12/2025,222.0,75.0,0.15,O
28,2,3,02/2025,89.3,18.0,1.26,O
29,2,3,01/2025,296.2,34.0,-0.89,O
30,2,3,07/2025,454.1,65.0,-0.66,O
31,2,3,06/2025,0.0,0.0,-0.85,O
32,2,3,05/2025,500.4,52.0,-0.48,O
33,2,3,03/2025,47.5,13.0,-0.64,O
34,2,3,11/2025,4.2,66.0,0.61,O
35,2,3,10/2025,86.5,20.0,0.58,O
36,2,3,09/2025,517.4,57.0,3.69,O
37,2,3,08/2025,,,,R
38,2,3,04/2025,,,,R
39,2,3,12/2025,,,,R
40,2,3,02/2025,,,,R
41,2,3,01/2025,,,,R
42,2,3,07/2025,,,,R
43,2,3,06/2025,,,,R
44,2,3,05/2025,,,,R
45,2,3,03/2025,,,,R
46,2,3,11/2025,,,,R
47,2,3,10/2025,,,,R
48,2,3,09/2025,,,,R
49,3,3,08/2025,81.9,45.0,-0.43,O
50,3,3,04/2025,575.3,67.0,0.61,O
51,3,3,12/2025,595.6,78.0,0.93,O
52,3,3,02/2025,164.1,38.0,0.0,O
53,3,3,01/2025,317.4,57.0,4.17,O
54,3,3,07/2025,224.8,51.0,0.0,O
55,3,3,06/2025,25.3,68.0,-0.64,O
56,3,3,05/2025,210.0,72.0,3.83,O
57,3,3,03/2025,229.5,71.0,-0.61,O
58,3,3,11/2025,323.0,80.0,0.52,O
59,3,3,10/2025,342.4,44.0,1.82,O
60,3,3,09/2025,316.0,79.0,0.23,O
61,3,3,08/2025,,,,R
62,3,3,04/2025,,,,R
63,3,3,12/2025,,,,R
64,3,3,02/2025,,,,R
65,3,3,01/2025,,,,R
66,3,3,07/2025,,,,R
67,3,3,06/2025,,,,R
68,3,3,05/2025,,,,R
69,3,3,03/2025,,,,R
70,3,3,11/2025,,,,R
71,3,3,10/2025,,,,R
72,3,3,09/2025,,,,R
73,4,3,08/2025,34.5,13.0,4.89,O
74,4,3,04/2025,658.1,70.0,-0.95,O
75,4,3,12/2025,205.2,38.0,-0.74,O
76,4,3,02/2025,175.1,34.0,0.0,O
77,4,3,01/2025,356.9,77.0,1.54,O
78,4,3,07/2025,249.8,33.0,2.67,O
79,4,3,06/2025,593.6,71.0,0.74,O
80,4,3,05/2025,110.8,16.0,0.0,O
81,4,3,03/2025,45.9,31.0,-0.17,O
82,4,3,11/2025,60.2,57.0,1.9,O
83,4,3,10/2025,201.2,30.0,1.16,O
84,4,3,09/2025,692.3,71.0,2.71,O
85,4,3,08/2025,,,,R
86,4,3,04/2025,,,,R
87,4,3,12/2025,,,,R
88,4,3,02/2025,,,,R
89,4,3,01/2025,,,,R
90,4,3,07/2025,,,,R
91,4,3,06/2025,,,,R
92,4,3,05/2025,,,,R
93,4,3,03/2025,,,,R
94,4,3,11/2025,,,,R
95,4,3,10/2025,,,,R
96,4,3,09/2025,,,,R
97,5,3,08/2025,131.8,77.0,4.44,O
98,5,3,04/2025,127.0,15.0,-0.47,O
99,5,3,12/2025,132.5,65.0,1.07,O
100,5,3,02/2025,298.8,43.0,1.01,O
101,5,3,01/2025,611.2,64.0,-0.34,O
102,5,3,07/2025,116.7,42.0,1.56,O
103,5,3,06/2025,23.5,61.0,2.83,O
104,5,3,05/2025,165.5,72.0,3.22,O
105,5,3,03/2025,198.9,31.0,-0.3,O
106,5,3,11/2025,211.8,72.0,-0.94,O
107,5,3,10/2025,354.8,57.0,0.75,O
108,5,3,09/2025,16.4,25.0,-1.72,O
109,5,3,08/2025,,,,R
110,5,3,04/2025,,,,R
111,5,3,12/2025,,,,R
112,5,3,02/2025,,,,R
113,5,3,01/2025,,,,R
114,5,3,07/2025,,,,R
115,5,3,06/2025,,,,R
116,5,3,05/2025,,,,R
117,5,3,03/2025,,,,R
118,5,3,11/2025,,,,R
119,5,3,10/2025,,,,R
120,5,3,09/2025,,,,R
121,6,3,08/2025,404.0,41.0,1.94,O
122,6,3,04/2025,268.8,46.0,-0.3,O
123,6,3,12/2025,15.7,32.0,3.7,O
124,6,3,02/2025,433.8,71.0,-0.69,O
125,6,3,01/2025,45.2,6.0,1.19,O
126,6,3,07/2025,137.7,27.0,0.28,O
127,6,3,06/2025,106.0,79.0,0.25,O
128,6,3,05/2025,190.7,71.0,-0.06,O
129,6,3,03/2025,441.3,79.0,-1.87,O
130,6,3,11/2025,35.5,31.0,-0.13,O
131,6,3,10/2025,294.2,64.0,0.79,O
132,6,3,09/2025,641.4,66.0,0.32,O
133,6,3,08/2025,,,,R
134,6,3,04/2025,,,,R
135,6,3,12/2025,,,,R
136,6,3,02/2025,,,,R
137,6,3,01/2025,,,,R
138,6,3,07/2025,,,,R
139,6,3,06/2025,,,,R
140,6,3,05/2025,,,,R
141,6,3,03/2025,,,,R
142,6,3,11/2025,,,,R
143,6,3,10/2025,,,,R
144,6,3,09/2025,,,,R
145,7,3,08/2025,0.0,0.0,0.0,O
146,7,3,04/2025,578.6,66.0,0.0,O
147,7,3,12/2025,344.3,64.0,0.77,O
148,7,3,02/2025,45.1,49.0,-0.13,O
149,7,3,01/2025,180.9,65.0,0.3,O
150,7,3,07/2025,41.1,11.0,1.55,O
151,7,3,06/2025,80.1,57.0,0.72,O
152,7,3,05/2025,46.8,6.0,0.12,O
153,7,3,03/2025,248.5,25.0,0.0,O
154,7,3,11/2025,27.1,9.0,0.0,O
155,7,3,10/2025,122.7,14.0,1.99,O
156,7,3,09/2025,1.1,1.0,0.87,O
157,7,3,08/2025,,,,R
158,7,3,04/2025,,,,R
159,7,3,12/2025,,,,R
160,7,3,02/2025,,,,R
161,7,3,01/2025,,,,R
162,7,3,07/2025,,,,R
163,7,3,06/2025,,,,R
164,7,3,05/2025,,,,R
165,7,3,03/2025,,,,R
166,7,3,11/2025,,,,R
167,7,3,10/2025,,,,R
168,7,3,09/2025,,,,R
169,8,3,08/2025,51.5,9.0,1.73,O
170,8,3,04/2025,111.2,64.0,3.0,O
171,8,3,12/2025,137.2,44.0,-0.57,O
172,8,3,02/2025,48.3,9.0,-1.61,O
173,8,3,01/2025,325.0,41.0,-0.23,O
174,8,3,07/2025,439.6,78.0,3.19,O
175,8,3,06/2025,281.5,47.0,0.13,O
176,8,3,05/2025,294.6,34.0,0.82,O
177,8,3,03/2025,189.1,73.0,0.54,O
178,8,3,11/2025,349.4,41.0,1.42,O
179,8,3,10/2025,132.7,25.0,0.0,O
180,8,3,09/2025,27.3,56.0,-1.02,O
181,8,3,08/2025,,,,R
182,8,3,04/2025,,,,R
183,8,3,12/2025,,,,R
184,8,3,02/2025,,,,R
185,8,3,01/2025,,,,R
186,8,3,07/2025,,,,R
187,8,3,06/2025,,,,R
188,8,3,05/2025,,,,R
189,8,3,03/2025,,,,R
190,8,3,11/2025,,,,R
191,8,3,10/2025,,,,R
192,8,3,09/2025,,,,R
193,9,3,08/2025,357.8,65.0,0.44,O
194,9,3,04/2025,22.4,17.0,4.74,O
195,9,3,12/2025,85.2,56.0,2.44,O
196,9,3,02/2025,153.7,63.0,0.81,O
197,9,3,01/2025,638.5,74.0,0.0,O
198,9,3,07/2025,413.7,79.0,0.0,O
199,9,3,06/2025,341.7,39.0,-0.62,O
200,9,3,05/2025,221.8,28.0,1.93,O
201,9,3,03/2025,45.2,5.0,0.0,O
202,9,3,11/2025,176.3,73.0,0.34,O
203,9,3,10/2025,164.6,42.0,2.48,O
204,9,3,09/2025,188.2,72.0,1.0,O
205,9,3,08/2025,,,,R
206,9,3,04/2025,,,,R
207,9,3,12/2025,,,,R
208,9,3,02/2025,,,,R
209,9,3,01/2025,,,,R
210,9,3,07/2025,,,,R
211,9,3,06/2025,,,,R
212,9,3,05/2025,,,,R
213,9,3,03/2025,,,,R
214,9,3,11/2025,,,,R
215,9,3,10/2025,,,,R
216,9,3,09/2025,,,,R
217,10,3,08/2025,123.4,14.0,-0.03,O
218,10,3,04/2025,295.1,37.0,-0.84,O
219,10,3,12/2025,270.3,37.0,0.95,O
220,10,3,02/2025,2.2,11.0,2.09,O
221,10,3,01/2025,5.1,7.0,1.78,O
222,10,3,07/2025,148.4,79.0,1.9,O
223,10,3,06/2025,252.9,51.0,0.0,O
224,10,3,05/2025,563.9,68.0,0.51,O
225,10,3,03/2025,8.0,1.0,0.0,O
226,10,3,11/2025,566.9,62.0,1.94,O
227,10,3,10/2025,326.0,38.0,3.46,O
228,10,3,09/2025,132.6,15.0,-1.18,O
229,10,3,08/2025,,,,R
230,10,3,04/2025,,,,R
231,10,3,12/2025,,,,R
232,10,3,02/2025,,,,R
233,10,3,01/2025,,,,R
234,10,3,07/2025,,,,R
235,10,3,06/2025,,,,R
236,10,3,05/2025,,,,R
237,10,3,03/2025,,,,R
238,10,3,11/2025,,,,R
239,10,3,10/2025,,,,R
240,10,3,09/2025,,,,R
241,11,3,08/2025,280.2,50.0,2.43,O
242,11,3,04/2025,314.6,62.0,0.0,O
243,11,3,12/2025,222.7,27.0,1.51,O
244,11,3,02/2025,20.2,12.0,2.0,O
245,11,3,01/2025,346.6,62.0,0.83,O
246,11,3,07/2025,129.8,20.0,0.75,O
247,11,3,06/2025,236.0,42.0,0.0,O
248,11,3,05/2025,185.7,37.0,-0.46,O
249,11,3,03/2025,32.8,9.0,1.87,O
250,11,3,11/2025,98.0,63.0,-0.13,O
251,11,3,10/2025,106.9,51.0,0.29,O
252,11,3,09/2025,604.4,72.0,1.23,O
253,11,3,08/2025,,,,R
254,11,3,04/2025,,,,R
255,11,3,12/2025,,,,R
256,11,3,02/2025,,,,R
257,11,3,01/2025,,,,R
258,11,3,07/2025,,,,R
259,11,3,06/2025,,,,R
260,11,3,05/2025,,,,R
261,11,3,03/2025,,,,R
262,11,3,11/2025,,,,R
263,11,3,10/2025,,,,R
264,11,3,09/2025,,,,R
265,12,3,08/2025,20.7,16.0,3.87,O
266,12,3,04/2025,260.3,54.0,0.0,O
267,12,3,12/2025,119.5,51.0,2.89,O
268,12,3,02/2025,84.3,16.0,3.03,O
269,12,3,01/2025,117.6,22.0,2.38,O
270,12,3,07/2025,100.8,25.0,2.1,O
271,12,3,06/2025,149.3,29.0,-0.86,O
272,12,3,05/2025,172.2,75.0,0.73,O
273,12,3,03/2025,662.3,74.0,0.26,O
274,12,3,11/2025,289.7,67.0,0.33,O
275,12,3,10/2025,556.5,67.0,-0.39,O
276,12,3,09/2025,18.2,13.0,-0.45,O
277,12,3,08/2025,,,,R
278,12,3,04/2025,,,,R
279,12,3,12/2025,,,,R
280,12,3,02/2025,,,,R
281,12,3,01/2025,,,,R
282,12,3,07/2025,,,,R
283,12,3,06/2025,,,,R
284,12,3,05/2025,,,,R
285,12,3,03/2025,,,,R
286,12,3,11/2025,,,,R
287,12,3,10/2025,,,,R
288,12,3,09/2025,,,,R
289,13,3,08/2025,377.1,56.0,0.0,O
290,13,3,04/2025,2.1,1.0,0.82,O
291,13,3,12/2025,27.0,6.0,1.15,O
292,13,3,02/2025,252.9,26.0,0.32,O
293,13,3,01/2025,87.6,57.0,0.0,O
294,13,3,07/2025,425.8,74.0,0.29,O
295,13,3,06/2025,112.1,52.0,1.59,O
296,13,3,05/2025,90.4,10.0,-0.37,O
297,13,3,03/2025,7.5,5.0,-0.54,O
298,13,3,11/2025,0.8,16.0,-1.9,O
299,13,3,10/2025,0.7,2.0,1.16,O
300,13,3,09/2025,42.8,7.0,2.17,O
301,13,3,08/2025,,,,R
302,13,3,04/2025,,,,R
303,13,3,12/2025,,,,R
304,13,3,02/2025,,,,R
305,13,3,01/2025,,,,R
306,13,3,07/2025,,,,R
307,13,3,06/2025,,,,R
308,13,3,05/2025,,,,R
309,13,3,03/2025,,,,R
310,13,3,11/2025,,,,R
311,13,3,10/2025,,,,R
312,13,3,09/2025,,,,R
313,14,3,08/2025,208.4,44.0,0.0,O
314,14,3,04/2025,746.8,79.0,2.42,O
315,14,3,12/2025,453.0,59.0,0.1,O
316,14,3,02/2025,128.3,23.0,0.94,O
317,14,3,01/2025,263.1,28.0,-1.94,O
318,14,3,07/2025,314.8,41.0,1.56,O
319,14,3,06/2025,720.8,79.0,0.0,O
320,14,3,05/2025,145.1,30.0,0.0,O
321,14,3,03/2025,66.6,23.0,0.0,O
322,14,3,11/2025,417.9,53.0,0.0,O
323,14,3,10/2025,18.7,19.0,2.86,O
324,14,3,09/2025,483.7,50.0,0.93,O
325,14,3,08/2025,,,,R
326,14,3,04/2025,,,,R
327,14,3,12/2025,,,,R
328,14,3,02/2025,,,,R
329,14,3,01/2025,,,,R
330,14,3,07/2025,,,,R
331,14,3,06/2025,,,,R
332,14,3,05/2025,,,,R
333,14,3,03/2025,,,,R
334,14,3,11/2025,,,,R
335,14,3,10/2025,,,,R
336,14,3,09/2025,,,,R
337,15,3,08/2025,336.0,71.0,0.94,O
338,15,3,04/2025,4.5,54.0,-1.43,O
339,15,3,12/2025,261.4,48.0,0.87,O
340,15,3,02/2025,205.7,23.0,2.46,O
341,15,3,01/2025,624.8,65.0,1.39,O
342,15,3,07/2025,75.1,8.0,-1.07,O
343,15,3,06/2025,9.3,58.0,1.65,O
344,15,3,05/2025,171.3,56.0,0.0,O
345,15,3,03/2025,601.5,68.0,2.59,O
346,15,3,11/2025,610.1,69.0,0.78,O
347,15,3,10/2025,477.3,69.0,1.11,O
348,15,3,09/2025,118.9,13.0,1.16,O
349,15,3,08/2025,,,,R
350,15,3,04/2025,,,,R
351,15,3,12/2025,,,,R
352,15,3,02/2025,,,,R
353,15,3,01/2025,,,,R
354,15,3,07/2025,,,,R
355,15,3,06/2025,,,,R
356,15,3,05/2025,,,,R
357,15,3,03/2025,,,,R
358,15,3,11/2025,,,,R
359,15,3,10/2025,,,,R
360,15,3,09/2025,,,,R
361,16,3,08/2025,73.8,11.0,0.8,O
362,16,3,04/2025,349.4,56.0,-1.67,O
363,16,3,12/2025,117.2,19.0,2.42,O
364,16,3,02/2025,8.3,14.0,2.71,O
365,16,3,01/2025,39.8,12.0,1.73,O
366,16,3,07/2025,455.9,61.0,0.27,O
367,16,3,06/2025,144.6,19.0,1.59,O
368,16,3,05/2025,1.4,9.0,1.95,O
369,16,3,03/2025,39.5,37.0,1.23,O
370,16,3,11/2025,491.9,76.0,0.81,O
371,16,3,10/2025,86.0,22.0,0.0,O
372,16,3,09/2025,121.8,14.0,-0.25,O
373,16,3,08/2025,,,,R
374,16,3,04/2025,,,,R
375,16,3,12/2025,,,,R
376,16,3,02/2025,,,,R
377,16,3,01/2025,,,,R
378,16,3,07/2025,,,,R
379,16,3,06/2025,,,,R
380,16,3,05/2025,,,,R
381,16,3,03/2025,,,,R
382,16,3,11/2025,,,,R
383,16,3,10/2025,,,,R
384,16,3,09/2025,,,,R
385,17,3,08/2025,130.7,22.0,0.0,O
386,17,3,04/2025,471.4,59.0,0.0,O
387,17,3,12/2025,49.3,15.0,-0.83,O
388,17,3,02/2025,270.9,72.0,-1.82,O
389,17,3,01/2025,13.6,48.0,-1.03,O
390,17,3,07/2025,214.0,45.0,-0.05,O
391,17,3,06/2025,162.3,36.0,0.71,O
392,17,3,05/2025,80.5,57.0,0.36,O
393,17,3,03/2025,81.3,61.0,1.97,O
394,17,3,11/2025,77.7,44.0,-1.77,O
395,17,3,10/2025,99.8,56.0,-1.7,O
396,17,3,09/2025,114.2,20.0,-0.76,O
397,17,3,08/2025,,,,R
398,17,3,04/2025,,,,R
399,17,3,12/2025,,,,R
400,17,3,02/2025,,,,R
401,17,3,01/2025,,,,R
402,17,3,07/2025,,,,R
403,17,3,06/2025,,,,R
404,17,3,05/2025,,,,R
405,17,3,03/2025,,,,R
406,17,3,11/2025,,,,R
407,17,3,10/2025,,,,R
408,17,3,09/2025,,,,R
409,18,3,08/2025,137.6,59.0,-0.14,O
410,18,3,04/2025,213.2,24.0,4.76,O
411,18,3,12/2025,633.4,68.0,1.2,O
412,18,3,02/2025,80.0,65.0,1.9,O
413,18,3,01/2025,183.9,70.0,0.0,O
414,18,3,07/2025,97.7,26.0,-0.11,O
415,18,3,06/2025,38.3,73.0,-0.2,O
416,18,3,05/2025,410.2,50.0,1.68,O
417,18,3,03/2025,28.2,80.0,0.3,O
418,18,3,11/2025,6.1,31.0,2.21,O
419,18,3,10/2025,323.4,79.0,0.68,O
420,18,3,09/2025,627.2,77.0,0.0,O
421,18,3,08/2025,,,,R
422,18,3,04/2025,,,,R
423,18,3,12/2025,,,,R
424,18,3,02/2025,,,,R
425,18,3,01/2025,,,,R
426,18,3,07/2025,,,,R
427,18,3,06/2025,,,,R
428,18,3,05/2025,,,,R
429,18,3,03/2025,,,,R
430,18,3,11/2025,,,,R
431,18,3,10/2025,,,,R
432,18,3,09/2025,,,,R
433,19,3,08/2025,67.3,18.0,0.0,O
434,19,3,04/2025,477.6,80.0,0.13,O
435,19,3,12/2025,487.7,79.0,0.0,O
436,19,3,02/2025,255.0,26.0,3.46,O
437,19,3,01/2025,37.9,61.0,-1.09,O
438,19,3,07/2025,535.8,70.0,1.86,O
439,19,3,06/2025,357.9,49.0,0.0,O
440,19,3,05/2025,20.4,36.0,0.48,O
441,19,3,03/2025,175.3,19.0,3.41,O
442,19,3,11/2025,348.4,62.0,0.0,O
443,19,3,10/2025,586.7,63.0,-0.66,O
444,19,3,09/2025,176.5,68.0,0.0,O
445,19,3,08/2025,,,,R
446,19,3,04/2025,,,,R
447,19,3,12/2025,,,,R
448,19,3,02/2025,,,,R
449,19,3,01/2025,,,,R
450,19,3,07/2025,,,,R
451,19,3,06/2025,,,,R
452,19,3,05/2025,,,,R
453,19,3,03/2025,,,,R
454,19,3,11/2025,,,,R
455,19,3,10/2025,,,,R
456,19,3,09/2025,,,,R
457,20,3,08/2025,15.8,62.0,2.99,O
458,20,3,04/2025,24.0,10.0,0.94,O
459,20,3,12/2025,277.2,60.0,0.0,O
460,20,3,02/2025,270.1,62.0,0.67,O
461,20,3,01/2025,324.4,46.0,-0.66,O
462,20,3,07/2025,157.5,21.0,2.34,O
463,20,3,06/2025,421.8,68.0,1.71,O
464,20,3,05/2025,14.8,36.0,-1.84,O
465,20,3,03/2025,402.2,65.0,1.77,O
466,20,3,11/2025,95.1,62.0,-1.15,O
467,20,3,10/2025,107.1,13.0,0.63,O
468,20,3,09/2025,202.8,47.0,-0.68,O
469,20,3,08/2025,,,,R
470,20,3,04/2025,,,,R
471,20,3,12/2025,,,,R
472,20,3,02/2025,,,,R
473,20,3,01/2025,,,,R
474,20,3,07/2025,,,,R
475,20,3,06/2025,,,,R
476,20,3,05/2025,,,,R
477,20,3,03/2025,,,,R
478,20,3,11/2025,,,,R
479,20,3,10/2025,,,,R
480,20,3,09/2025,,,,R
481,21,3,08/2025,21.8,15.0,0.56,O
482,21,3,04/2025,181.3,19.0,0.44,O
483,21,3,12/2025,15.6,48.0,1.24,O
484,21,3,02/2025,470.7,54.0,-0.7,O
485,21,3,01/2025,51.2,16.0,4.27,O
486,21,3,07/2025,193.4,25.0,4.09,O
487,21,3,06/2025,3.4,5.0,3.52,O
488,21,3,05/2025,704.2,77.0,1.63,O
489,21,3,03/2025,122.2,57.0,0.0,O
490,21,3,11/2025,198.8,22.0,0.54,O
491,21,3,10/2025,0.0,0.0,0.0,O
492,21,3,09/2025,151.2,79.0,-0.54,O
493,21,3,08/2025,,,,R
494,21,3,04/2025,,,,R
495,21,3,12/2025,,,,R
496,21,3,02/2025,,,,R
497,21,3,01/2025,,,,R
498,21,3,07/2025,,,,R
499,21,3,06/2025,,,,R
500,21,3,05/2025,,,,R
501,21,3,03/2025,,,,R
502,21,3,11/2025,,,,R
503,21,3,10/2025,,,,R
504,21,3,09/2025,,,,R
505,22,3,08/2025,334.8,35.0,0.07,O
506,22,3,04/2025,46.3,9.0,0.99,O
507,22,3,12/2025,5.7,5.0,1.35,O
508,22,3,02/2025,108.1,43.0,0.0,O
509,22,3,01/2025,461.0,74.0,-0.55,O
510,22,3,07/2025,579.7,79.0,2.52,O
511,22,3,06/2025,143.5,61.0,2.45,O
512,22,3,05/2025,65.2,29.0,-0.93,O
513,22,3,03/2025,77.3,20.0,0.81,O
514,22,3,11/2025,47.9,20.0,3.42,O
515,22,3,10/2025,58.8,35.0,0.0,O
516,22,3,09/2025,692.8,72.0,1.92,O
517,22,3,08/2025,,,,R
518,22,3,04/2025,,,,R
519,22,3,12/2025,,,,R
520,22,3,02/2025,,,,R
521,22,3,01/2025,,,,R
522,22,3,07/2025,,,,R
523,22,3,06/2025,,,,R
524,22,3,05/2025,,,,R
525,22,3,03/2025,,,,R
526,22,3,11/2025,,,,R
527,22,3,10/2025,,,,R
528,22,3,09/2025,,,,R
529,23,3,08/2025,510.8,54.0,0.0,O
530,23,3,04/2025,96.5,40.0,1.15,O
531,23,3,12/2025,258.9,54.0,0.0,O
532,23,3,02/2025,565.6,61.0,3.4,O
533,23,3,01/2025,155.8,65.0,0.85,O
534,23,3,07/2025,54.1,75.0,2.4,O
535,23,3,06/2025,66.8,16.0,0.0,O
